number;title;category_id;file
0186;ΔΕΥΤΕΡΟΝΟΜΙΟΝ: 33;5;deu-33.mp3
0187;ΔΕΥΤΕΡΟΝΟΜΙΟΝ: 34;5;deu-34.mp3
0188;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 1;6;jos-1.mp3
0189;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 2;6;jos-2.mp3
0190;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 3;6;jos-3.mp3
0191;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 4;6;jos-4.mp3
0192;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 5;6;jos-5.mp3
0193;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 6;6;jos-6.mp3
0194;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 7;6;jos-7.mp3
0195;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 8;6;jos-8.mp3
0196;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 9;6;jos-9.mp3
0197;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 10;6;jos-10.mp3
0198;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 11;6;jos-11.mp3
0199;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 12;6;jos-12.mp3
0200;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 13;6;jos-13.mp3
0201;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 14;6;jos-14.mp3
0202;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 15;6;jos-15.mp3
0203;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 16;6;jos-16.mp3
0204;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 17;6;jos-17.mp3
0205;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 18;6;jos-18.mp3
0206;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 19;6;jos-19.mp3
0207;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 20;6;jos-20.mp3
0208;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 21;6;jos-21.mp3
0209;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 22;6;jos-22.mp3
0210;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 23;6;jos-23.mp3
0211;ΙΗΣΟΥΣ ΤΟΥ ΝΑΥΗ: 24;6;jos-24.mp3
0212;ΚΡΙΤΑΙ: 1;7;jdg-1.mp3
0213;ΚΡΙΤΑΙ: 2;7;jdg-2.mp3
0214;ΚΡΙΤΑΙ: 3;7;jdg-3.mp3
0215;ΚΡΙΤΑΙ: 4;7;jdg-4.mp3
0216;ΚΡΙΤΑΙ: 5;7;jdg-5.mp3
0217;ΚΡΙΤΑΙ: 6;7;jdg-6.mp3
0218;ΚΡΙΤΑΙ: 7;7;jdg-7.mp3
0219;ΚΡΙΤΑΙ: 8;7;jdg-8.mp3
0220;ΚΡΙΤΑΙ: 9;7;jdg-9.mp3
0221;ΚΡΙΤΑΙ: 10;7;jdg-10.mp3
0222;ΚΡΙΤΑΙ: 11;7;jdg-11.mp3
0223;ΚΡΙΤΑΙ: 12;7;jdg-12.mp3
0224;ΚΡΙΤΑΙ: 13;7;jdg-13.mp3
0225;ΚΡΙΤΑΙ: 14;7;jdg-14.mp3
0226;ΚΡΙΤΑΙ: 15;7;jdg-15.mp3
0227;ΚΡΙΤΑΙ: 16;7;jdg-16.mp3
0228;ΚΡΙΤΑΙ: 17;7;jdg-17.mp3
0229;ΚΡΙΤΑΙ: 18;7;jdg-18.mp3
0230;ΚΡΙΤΑΙ: 19;7;jdg-19.mp3
0231;ΚΡΙΤΑΙ: 20;7;jdg-20.mp3
0232;ΚΡΙΤΑΙ: 21;7;jdg-21.mp3
0233;ΡΟΥΘ: 1;8;rut-1.mp3
0234;ΡΟΥΘ: 2;8;rut-2.mp3
0235;ΡΟΥΘ: 3;8;rut-3.mp3
0236;ΡΟΥΘ: 4;8;rut-4.mp3
0237;Α΄ ΣΑΜΟΥΗΛ: 1;9;1sa-1.mp3
0238;Α΄ ΣΑΜΟΥΗΛ: 2;9;1sa-2.mp3
0239;Α΄ ΣΑΜΟΥΗΛ: 3;9;1sa-3.mp3
0240;Α΄ ΣΑΜΟΥΗΛ: 4;9;1sa-4.mp3
0241;Α΄ ΣΑΜΟΥΗΛ: 5;9;1sa-5.mp3
0242;Α΄ ΣΑΜΟΥΗΛ: 6;9;1sa-6.mp3
0243;Α΄ ΣΑΜΟΥΗΛ: 7;9;1sa-7.mp3
0244;Α΄ ΣΑΜΟΥΗΛ: 8;9;1sa-8.mp3
0245;Α΄ ΣΑΜΟΥΗΛ: 9;9;1sa-9.mp3
0246;Α΄ ΣΑΜΟΥΗΛ: 10;9;1sa-10.mp3
0247;Α΄ ΣΑΜΟΥΗΛ: 11;9;1sa-11.mp3
0248;Α΄ ΣΑΜΟΥΗΛ: 12;9;1sa-12.mp3
0249;Α΄ ΣΑΜΟΥΗΛ: 13;9;1sa-13.mp3
0250;Α΄ ΣΑΜΟΥΗΛ: 14;9;1sa-14.mp3
0251;Α΄ ΣΑΜΟΥΗΛ: 15;9;1sa-15.mp3
0252;Α΄ ΣΑΜΟΥΗΛ: 16;9;1sa-16.mp3
0253;Α΄ ΣΑΜΟΥΗΛ: 17;9;1sa-17.mp3
0254;Α΄ ΣΑΜΟΥΗΛ: 18;9;1sa-18.mp3
0255;Α΄ ΣΑΜΟΥΗΛ: 19;9;1sa-19.mp3
0256;Α΄ ΣΑΜΟΥΗΛ: 20;9;1sa-20.mp3
0257;Α΄ ΣΑΜΟΥΗΛ: 21;9;1sa-21.mp3
0258;Α΄ ΣΑΜΟΥΗΛ: 22;9;1sa-22.mp3
0259;Α΄ ΣΑΜΟΥΗΛ: 23;9;1sa-23.mp3
0260;Α΄ ΣΑΜΟΥΗΛ: 24;9;1sa-24.mp3
0261;Α΄ ΣΑΜΟΥΗΛ: 25;9;1sa-25.mp3
0262;Α΄ ΣΑΜΟΥΗΛ: 26;9;1sa-26.mp3
0263;Α΄ ΣΑΜΟΥΗΛ: 27;9;1sa-27.mp3
0264;Α΄ ΣΑΜΟΥΗΛ: 28;9;1sa-28.mp3
0265;Α΄ ΣΑΜΟΥΗΛ: 29;9;1sa-29.mp3
0266;Α΄ ΣΑΜΟΥΗΛ: 30;9;1sa-30.mp3
0267;Α΄ ΣΑΜΟΥΗΛ: 31;9;1sa-31.mp3
0268;Β΄ ΣΑΜΟΥΗΛ: 1;10;2sa-1.mp3
0269;Β΄ ΣΑΜΟΥΗΛ: 2;10;2sa-2.mp3
0270;Β΄ ΣΑΜΟΥΗΛ: 3;10;2sa-3.mp3
0271;Β΄ ΣΑΜΟΥΗΛ: 4;10;2sa-4.mp3
0272;Β΄ ΣΑΜΟΥΗΛ: 5;10;2sa-5.mp3
0273;Β΄ ΣΑΜΟΥΗΛ: 6;10;2sa-6.mp3
0274;Β΄ ΣΑΜΟΥΗΛ: 7;10;2sa-7.mp3
0275;Β΄ ΣΑΜΟΥΗΛ: 8;10;2sa-8.mp3
0276;Β΄ ΣΑΜΟΥΗΛ: 9;10;2sa-9.mp3
0277;Β΄ ΣΑΜΟΥΗΛ: 10;10;2sa-10.mp3
0278;Β΄ ΣΑΜΟΥΗΛ: 11;10;2sa-11.mp3
0279;Β΄ ΣΑΜΟΥΗΛ: 12;10;2sa-12.mp3
0280;Β΄ ΣΑΜΟΥΗΛ: 13;10;2sa-13.mp3
0281;Β΄ ΣΑΜΟΥΗΛ: 14;10;2sa-14.mp3
0282;Β΄ ΣΑΜΟΥΗΛ: 15;10;2sa-15.mp3
0283;Β΄ ΣΑΜΟΥΗΛ: 16;10;2sa-16.mp3
0284;Β΄ ΣΑΜΟΥΗΛ: 17;10;2sa-17.mp3
0285;Β΄ ΣΑΜΟΥΗΛ: 18;10;2sa-18.mp3
0286;Β΄ ΣΑΜΟΥΗΛ: 19;10;2sa-19.mp3
0287;Β΄ ΣΑΜΟΥΗΛ: 20;10;2sa-20.mp3
0288;Β΄ ΣΑΜΟΥΗΛ: 21;10;2sa-21.mp3
0289;Β΄ ΣΑΜΟΥΗΛ: 22;10;2sa-22.mp3
0290;Β΄ ΣΑΜΟΥΗΛ: 23;10;2sa-23.mp3
0291;Β΄ ΣΑΜΟΥΗΛ: 24;10;2sa-24.mp3
0292;Α΄ ΒΑΣΙΛΕΩΝ: 1;11;1ki-1.mp3
0293;Α΄ ΒΑΣΙΛΕΩΝ: 2;11;1ki-2.mp3
0294;Α΄ ΒΑΣΙΛΕΩΝ: 3;11;1ki-3.mp3
0295;Α΄ ΒΑΣΙΛΕΩΝ: 4;11;1ki-4.mp3
0296;Α΄ ΒΑΣΙΛΕΩΝ: 5;11;1ki-5.mp3
0297;Α΄ ΒΑΣΙΛΕΩΝ: 6;11;1ki-6.mp3
0298;Α΄ ΒΑΣΙΛΕΩΝ: 7;11;1ki-7.mp3
0299;Α΄ ΒΑΣΙΛΕΩΝ: 8;11;1ki-8.mp3
0300;Α΄ ΒΑΣΙΛΕΩΝ: 9;11;1ki-9.mp3
0301;Α΄ ΒΑΣΙΛΕΩΝ: 10;11;1ki-10.mp3
0302;Α΄ ΒΑΣΙΛΕΩΝ: 11;11;1ki-11.mp3
0303;Α΄ ΒΑΣΙΛΕΩΝ: 12;11;1ki-12.mp3
0304;Α΄ ΒΑΣΙΛΕΩΝ: 13;11;1ki-13.mp3
0305;Α΄ ΒΑΣΙΛΕΩΝ: 14;11;1ki-14.mp3
0306;Α΄ ΒΑΣΙΛΕΩΝ: 15;11;1ki-15.mp3
0307;Α΄ ΒΑΣΙΛΕΩΝ: 16;11;1ki-16.mp3
0308;Α΄ ΒΑΣΙΛΕΩΝ: 17;11;1ki-17.mp3
0309;Α΄ ΒΑΣΙΛΕΩΝ: 18;11;1ki-18.mp3
0310;Α΄ ΒΑΣΙΛΕΩΝ: 19;11;1ki-19.mp3
0311;Α΄ ΒΑΣΙΛΕΩΝ: 20;11;1ki-20.mp3
0312;Α΄ ΒΑΣΙΛΕΩΝ: 21;11;1ki-21.mp3
0313;Α΄ ΒΑΣΙΛΕΩΝ: 22;11;1ki-22.mp3
0314;Β΄ ΒΑΣΙΛΕΩΝ: 1;12;2ki-1.mp3
0315;Β΄ ΒΑΣΙΛΕΩΝ: 2;12;2ki-2.mp3
0316;Β΄ ΒΑΣΙΛΕΩΝ: 3;12;2ki-3.mp3
0317;Β΄ ΒΑΣΙΛΕΩΝ: 4;12;2ki-4.mp3
0318;Β΄ ΒΑΣΙΛΕΩΝ: 5;12;2ki-5.mp3
0319;Β΄ ΒΑΣΙΛΕΩΝ: 6;12;2ki-6.mp3
0320;Β΄ ΒΑΣΙΛΕΩΝ: 7;12;2ki-7.mp3
0321;Β΄ ΒΑΣΙΛΕΩΝ: 8;12;2ki-8.mp3
0322;Β΄ ΒΑΣΙΛΕΩΝ: 9;12;2ki-9.mp3
0323;Β΄ ΒΑΣΙΛΕΩΝ: 10;12;2ki-10.mp3
0324;Β΄ ΒΑΣΙΛΕΩΝ: 11;12;2ki-11.mp3
0325;Β΄ ΒΑΣΙΛΕΩΝ: 12;12;2ki-12.mp3
0326;Β΄ ΒΑΣΙΛΕΩΝ: 13;12;2ki-13.mp3
0327;Β΄ ΒΑΣΙΛΕΩΝ: 14;12;2ki-14.mp3
0328;Β΄ ΒΑΣΙΛΕΩΝ: 15;12;2ki-15.mp3
0329;Β΄ ΒΑΣΙΛΕΩΝ: 16;12;2ki-16.mp3
0330;Β΄ ΒΑΣΙΛΕΩΝ: 17;12;2ki-17.mp3
0331;Β΄ ΒΑΣΙΛΕΩΝ: 18;12;2ki-18.mp3
0332;Β΄ ΒΑΣΙΛΕΩΝ: 19;12;2ki-19.mp3
0333;Β΄ ΒΑΣΙΛΕΩΝ: 20;12;2ki-20.mp3
0334;Β΄ ΒΑΣΙΛΕΩΝ: 21;12;2ki-21.mp3
0335;Β΄ ΒΑΣΙΛΕΩΝ: 22;12;2ki-22.mp3
0336;Β΄ ΒΑΣΙΛΕΩΝ: 23;12;2ki-23.mp3
0337;Β΄ ΒΑΣΙΛΕΩΝ: 24;12;2ki-24.mp3
0338;Β΄ ΒΑΣΙΛΕΩΝ: 25;12;2ki-25.mp3
0339;Α΄ ΧΡΟΝΙΚΩΝ: 1;13;1ch-1.mp3
0340;Α΄ ΧΡΟΝΙΚΩΝ: 2;13;1ch-2.mp3
0341;Α΄ ΧΡΟΝΙΚΩΝ: 3;13;1ch-3.mp3
0342;Α΄ ΧΡΟΝΙΚΩΝ: 4;13;1ch-4.mp3
0343;Α΄ ΧΡΟΝΙΚΩΝ: 5;13;1ch-5.mp3
0344;Α΄ ΧΡΟΝΙΚΩΝ: 6;13;1ch-6.mp3
0345;Α΄ ΧΡΟΝΙΚΩΝ: 7;13;1ch-7.mp3
0346;Α΄ ΧΡΟΝΙΚΩΝ: 8;13;1ch-8.mp3
0347;Α΄ ΧΡΟΝΙΚΩΝ: 9;13;1ch-9.mp3
0348;Α΄ ΧΡΟΝΙΚΩΝ: 10;13;1ch-10.mp3
0349;Α΄ ΧΡΟΝΙΚΩΝ: 11;13;1ch-11.mp3
0350;Α΄ ΧΡΟΝΙΚΩΝ: 12;13;1ch-12.mp3
0351;Α΄ ΧΡΟΝΙΚΩΝ: 13;13;1ch-13.mp3
0352;Α΄ ΧΡΟΝΙΚΩΝ: 14;13;1ch-14.mp3
0353;Α΄ ΧΡΟΝΙΚΩΝ: 15;13;1ch-15.mp3
0354;Α΄ ΧΡΟΝΙΚΩΝ: 16;13;1ch-16.mp3
0355;Α΄ ΧΡΟΝΙΚΩΝ: 17;13;1ch-17.mp3
0356;Α΄ ΧΡΟΝΙΚΩΝ: 18;13;1ch-18.mp3
0357;Α΄ ΧΡΟΝΙΚΩΝ: 19;13;1ch-19.mp3
0358;Α΄ ΧΡΟΝΙΚΩΝ: 20;13;1ch-20.mp3
0359;Α΄ ΧΡΟΝΙΚΩΝ: 21;13;1ch-21.mp3
0360;Α΄ ΧΡΟΝΙΚΩΝ: 22;13;1ch-22.mp3
0361;Α΄ ΧΡΟΝΙΚΩΝ: 23;13;1ch-23.mp3
0362;Α΄ ΧΡΟΝΙΚΩΝ: 24;13;1ch-24.mp3
